0.1,0.2,0.03,0.0.4,0.0.7,1.0,0.0,0.17,0.0.8,2,0.0.1,0.0.6,25,0.9,0.3,0.17.1,0.0.5,150,0.0.2,0.05,1,0.0.9,2.1,0.0.3,0
10,0,0.09,0.0,0.0,1.0,0.0,0.11,0.0,1,0.0,0.1,20,0,138,0.02,0.0,53,0.0,0.0,1,0.0,1,0.0,0
11,0,0.04,0.0,0.0,1.0,0.0,0.04,0.0,1,0.0,0.17,12,0,0,0.04,0.75,153,0.0,0.0,2,0.0,4,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7,0.0,0.02,255,1,3923,0.01,0.0,135,0.0,0.0,1,0.0,7,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,44,0.0,0.0,255,1,2596,0.0,0.0,255,0.0,0.0,1,0.0,44,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,14,0.0,0.0,255,1,5637,0.0,0.0,255,0.0,0.0,1,0.0,14,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10,0.0,0.02,255,1,324,0.02,0.09,49,0.0,0.0,1,0.0,23,0.0,0
11,0,0.01,0.0,0.0,1.0,0.0,0.82,0.0,285,0.0,0.0,209,0,75,0.0,0.0,255,0.0,0.0,2,0.0,285,0.0,0
15,0,0.04,0.0,0.0,1.0,0.0,0.64,0.0,1,0.0,0.01,195,1,336,0.01,0.0,90,0.0,0.0,1,0.0,1,0.0,4
15,0,0.06,0.0,0.0,1.0,0.0,0.53,0.0,1,0.0,0.01,163,1,330,0.01,0.0,127,0.0,0.0,1,0.0,1,0.0,0
11,0,0.01,0.0,0.0,1.0,0.0,1.0,0.0,78,0.0,0.0,254,0,128,0.0,0.01,255,0.0,0.0,2,0.0,158,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7,0.0,0.04,255,1,916,0.03,0.25,34,0.0,0.0,1,0.0,8,0.0,0
3,2,0.03,0.0,0.0,1.0,0.0,0.87,0.0,1,0.0,0.0,149,0,0,0.01,1.0,171,1.0,0.87,1,1.0,2,1.0,0
15,0,0.1,0.0,0.0,1.0,0.0,0.34,0.0,1,0.0,0.02,133,1,333,0.02,1.0,50,0.0,0.0,1,0.0,3,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4,0.0,0.0,241,1,2109,0.0,0.17,241,0.0,0.0,1,0.0,12,0.0,0
21,0,0.01,0.03,0.0,0.01,0.0,0.0,0.0,69,0.0,0.0,1,1,487,0.0,0.0,255,0.0,0.0,1,0.0,1,0.0,0
3,6,0.0,0.0,0.0,1.0,0.33,1.0,0.0,3,0.25,0.0,255,1,321,0.0,0.5,255,0.0,0.0,1,0.0,4,0.0,0
55,0,0.04,0.0,0.0,1.0,0.0,0.23,0.0,1,0.0,0.0,11,0,18,0.02,0.0,48,0.0,0.15,1,0.64,1,0.0,0
3,0,0.0,0.0,0.01,1.0,0.0,1.0,0.01,11,0.0,0.03,255,1,8903,0.01,0.0,176,0.0,0.0,1,0.0,11,0.0,0
0,0,0.07,0.0,0.0,1.0,0.0,0.14,0.0,2,0.0,0.02,98,1,0,0.14,0.0,42,0.0,0.0,1,0.0,2,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,0.0,0.05,255,1,5604,0.01,0.0,67,0.0,0.0,1,0.0,2,0.0,0
1,0,0.55,0.0,0.0,1.0,0.0,0.02,0.0,1,0.0,0.0,4,0,105,0.87,0.0,255,0.0,0.0,2,0.0,1,0.0,275
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4,0.0,0.08,255,1,269,0.01,0.4,107,0.0,0.57,1,0.65,5,0.0,0
0,0,0.02,0.0,0.0,1.0,0.0,0.36,0.0,17,0.0,0.03,67,1,0,0.36,0.06,133,0.0,0.0,1,0.0,31,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6,0.0,0.04,255,1,2522,0.03,0.33,30,0.0,0.0,1,0.0,9,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11,0.0,0.0,255,1,1725,0.0,0.17,255,0.0,0.0,1,0.0,12,0.0,0
11,0,1.0,0.0,0.0,1.0,0.0,0.33,0.0,1,0.0,0.0,1,0,131,0.33,0.67,3,0.0,0.0,2,0.0,3,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,25,0.0,0.0,255,1,1403,0.0,0.0,255,0.0,0.0,1,0.0,25,0.0,0
10,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,5,0,0,1.0,1.0,1,0.0,0.0,1,0.0,2,0.0,0
3,0,0.01,0.0,0.0,1.0,0.0,0.99,0.0,7,0.0,0.0,253,1,1075,0.0,0.0,255,0.0,0.0,1,0.0,7,0.0,0
15,0,0.02,0.0,0.0,1.0,0.0,0.62,0.0,1,0.0,0.01,138,1,446,0.01,0.0,151,0.0,0.0,1,0.0,1,0.0,15
2,0,0.4,0.0,0.0,1.0,0.0,0.8,0.0,1,0.0,0.0,4,0,146,0.2,0.0,5,0.0,0.0,2,0.0,1,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,28,0.0,0.01,255,1,5817,0.01,0.13,122,0.0,0.01,1,0.0,31,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,0.0,0.0,255,1,27062,0.0,0.31,255,0.0,0.0,1,0.0,13,0.08,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,0.0,0.0,255,1,934,0.0,0.0,255,0.0,0.0,1,0.0,2,0.0,0
11,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,229,0.0,0.0,255,0,46,0.0,0.0,255,0.0,0.0,2,0.0,229,0.0,0
15,0,0.4,0.0,0.0,1.0,0.0,0.8,0.0,1,0.0,0.01,150,1,330,0.2,1.0,5,0.0,0.0,1,0.0,3,0.0,1
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13,0.0,0.04,255,1,1516,0.02,0.25,53,0.0,0.0,1,0.0,16,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,14,0.0,0.0,255,1,1440,0.0,0.19,255,0.0,0.0,1,0.0,16,0.0,0
3,5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4,0.0,0.01,255,1,0,0.01,0.0,138,0.25,0.01,1,0.0,4,0.25,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,0.0,0.03,255,1,855,0.01,0.18,79,0.0,0.0,1,0.0,22,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,0.0,0.0,255,1,30328,0.0,0.0,255,0.0,0.0,1,0.0,2,0.0,0
11,0,0.01,0.0,0.0,1.0,0.0,0.9,0.0,172,0.0,0.0,229,0,46,0.0,0.01,255,0.0,0.0,2,0.0,174,0.0,0
55,0,0.11,0.0,0.0,1.0,0.0,0.7,0.0,1,0.0,0.0,19,0,129,0.04,0.0,27,0.0,0.56,1,0.79,1,0.0,0
15,0,0.09,0.0,0.0,1.0,0.0,0.81,0.0,1,0.0,0.01,134,1,335,0.02,0.0,57,0.0,0.0,1,0.0,1,0.0,0
9,0,0.05,0.0,0.0,1.0,0.0,0.14,0.0,1,0.0,0.0,11,1,116202,0.01,0.0,79,0.0,0.0,1,0.0,1,0.0,6
11,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,152,0.0,0.0,255,0,44,0.0,0.0,255,0.0,0.0,2,0.0,152,0.0,0
3,0,0.01,0.0,0.0,1.0,0.0,0.98,0.0,6,0.0,0.0,249,1,465,0.0,0.0,255,0.0,0.0,1,0.0,6,0.0,0
11,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,201,0.0,0.0,255,0,44,0.0,0.0,255,0.0,0.0,2,0.0,201,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15,0.0,0.0,255,1,331,0.0,0.0,255,0.0,0.0,1,0.0,15,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,0.0,0.0,255,1,924,0.0,0.18,255,0.0,0.0,1,0.0,11,0.0,0
11,0,0.01,0.0,0.0,1.0,0.0,0.95,0.0,106,0.0,0.0,241,0,78,0.0,0.03,255,0.0,0.0,2,0.0,108,0.0,0
15,0,0.1,0.0,0.0,1.0,0.0,0.77,0.0,1,0.0,0.01,147,1,333,0.03,1.0,31,0.0,0.0,1,0.0,4,0.0,0
10,0,0.03,0.0,0.0,1.0,0.0,0.07,0.0,1,0.0,0.0,11,0,144,0.01,0.0,168,0.0,0.0,1,0.0,1,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,0.0,0.06,255,1,8134,0.05,0.0,22,0.0,0.0,1,0.0,3,0.0,0
53,0,0.06,0.0,0.0,1.0,0.0,0.03,0.0,1,0.0,0.5,4,1,130,0.01,0.0,67,0.0,0.0,1,0.0,1,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.05,255,1,36322,1.0,0.0,1,0.0,0.0,1,0.0,1,0.0,0
22,0,0.17,0.0,0.0,1.0,0.0,0.47,0.0,1,0.0,0.0,14,1,4152,0.07,0.0,30,0.0,0.0,1,0.0,1,0.0,27
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.04,255,1,10994,1.0,0.67,1,0.0,0.0,1,0.01,3,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7,0.0,0.02,255,1,454,0.01,0.0,102,0.0,0.0,1,0.0,7,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11,0.0,0.07,255,1,10352,0.02,0.0,45,0.0,0.0,1,0.0,11,0.0,0
3,5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.03,255,1,0,0.01,0.0,142,1.0,0.01,1,0.01,1,1.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6,0.0,0.05,255,1,6533,0.01,0.14,82,0.0,0.0,1,0.0,22,0.0,0
2,0,0.01,0.2,0.0,0.1,0.0,0.95,0.0,10,0.0,0.0,241,0,147,0.0,0.0,255,0.0,0.0,2,0.0,1,0.0,0
0,0,0.5,0.75,0.0,0.5,0.0,0.67,0.0,4,0.0,0.0,4,1,0,0.67,0.0,6,0.0,0.0,1,0.0,2,0.0,0
11,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,111,0.0,0.0,255,0,131,0.0,0.01,255,0.0,0.0,2,0.0,191,0.0,0
3,0,0.0,0.0,0.01,1.0,0.06,1.0,0.01,18,0.07,0.02,255,1,874,0.01,0.16,150,0.0,0.0,1,0.0,45,0.0,0
1,0,0.17,0.5,0.02,0.08,0.08,0.02,0.0,12,0.0,0.0,1,1,0,0.7,0.0,60,0.0,0.0,1,0.0,1,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,0.0,0.01,215,1,2345,0.33,0.22,3,0.0,0.0,1,0.01,9,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12,0.0,0.04,255,1,12141,0.08,0.0,12,0.0,0.0,1,0.0,12,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.02,255,1,9533,0.01,0.0,95,0.0,0.0,1,0.0,1,0.0,0
3,0,0.01,0.0,0.0,1.0,0.0,0.98,0.0,1,0.0,0.0,251,1,791,0.0,0.67,255,0.0,0.0,1,0.0,3,0.0,0
11,0,0.01,0.0,0.0,1.0,0.0,0.89,0.0,47,0.0,0.0,226,0,133,0.0,0.02,255,0.0,0.0,2,0.0,127,0.0,0
3,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.06,255,0,0,0.01,1.0,192,1.0,0.38,1,0.53,3,1.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.01,11,0.0,0.03,255,1,3290,0.03,0.18,35,0.0,0.0,1,0.0,28,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.02,255,1,468,0.0,0.0,227,0.0,0.0,1,0.0,1,0.0,0
10,0,0.03,1.0,0.0,0.5,0.0,0.03,0.0,2,0.0,0.0,8,0,425,0.0,0.0,255,0.0,0.0,1,0.0,1,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,25,0.0,0.03,255,1,1366,0.01,0.11,94,0.0,0.0,1,0.0,27,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.06,255,1,13357,0.04,1.0,24,0.0,0.0,1,0.0,3,0.0,0
3,0,0.0,0.0,0.0,1.0,0.25,1.0,0.0,4,0.25,0.0,255,1,301,0.0,0.0,255,0.0,0.0,1,0.0,4,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,20,0.0,0.04,139,1,1169,0.02,0.07,42,0.0,0.0,1,0.0,27,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,18,0.0,0.02,255,1,253,0.01,0.1,114,0.0,0.0,1,0.0,21,0.0,0
0,0,0.04,0.0,0.0,1.0,0.0,0.38,0.0,1,0.0,0.0,35,1,0,0.38,0.0,93,0.0,0.0,1,0.0,1,0.0,0
1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,325,0.0,0.0,255,0,4,1.0,0.0,255,0.0,0.0,2,0.0,325,0.0,0
11,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,146,0.0,0.0,255,0,45,0.01,0.01,255,0.0,0.0,2,0.0,226,0.0,0
15,0,0.19,0.0,0.04,1.0,0.0,0.61,0.01,1,0.0,0.01,168,1,327,0.01,0.0,169,0.0,0.0,1,0.0,1,0.0,1
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12,0.0,0.02,246,1,2659,0.01,0.15,198,0.0,0.0,1,0.0,13,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,0.0,0.0,255,1,1065,0.0,0.19,255,0.0,0.0,1,0.0,31,0.0,0
11,0,0.01,0.01,0.0,1.0,0.0,0.91,0.0,311,0.0,0.0,233,0,79,0.0,0.0,255,0.0,0.0,2,0.0,310,0.0,0
15,0,0.06,0.0,0.0,1.0,0.0,0.64,0.0,2,0.0,0.01,189,1,336,0.01,0.0,108,0.0,0.0,1,0.0,2,0.0,2
11,0,0.01,0.0,0.0,1.0,0.0,1.0,0.0,43,0.0,0.0,254,0,117,0.0,0.0,255,0.0,0.0,2,0.0,43,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7,0.0,0.02,255,1,2033,0.01,0.0,144,0.0,0.0,1,0.0,7,0.0,0
1,0,0.72,0.0,0.0,1.0,0.0,0.01,0.0,1,0.0,0.0,1,0,105,0.97,0.0,92,0.0,0.0,2,0.0,1,0.0,11481
11,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,193,0.0,0.0,255,0,86,0.01,0.0,255,0.0,0.0,2,0.0,193,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10,0.0,0.01,255,1,2488,0.01,0.0,91,0.0,0.0,1,0.0,10,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,38,0.0,0.03,255,1,882,0.02,0.0,43,0.0,0.0,1,0.0,38,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13,0.0,0.0,255,1,1481,0.01,0.0,255,0.0,0.0,1,0.0,13,0.0,0
3,0,0.01,0.0,0.0,1.0,0.0,0.97,0.0,6,0.0,0.0,247,1,2239,0.0,0.0,255,0.0,0.0,1,0.0,6,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6,0.0,0.0,255,1,313,0.0,0.0,255,0.0,0.0,1,0.0,6,0.0,0
2,0,0.01,0.0,0.0,1.0,0.0,0.99,0.0,2,0.0,0.0,253,0,0,0.0,0.0,255,0.0,0.0,2,0.0,2,0.0,0
0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.01,3,0.0,0.02,96,1,0,1.0,0.0,9,0.0,0.0,1,0.0,3,0.0,0
1,0,0.19,0.38,0.02,0.05,0.05,0.02,0.0,21,0.0,0.0,1,1,0,0.57,0.0,58,0.0,0.0,1,0.0,1,0.0,0
22,0,0.02,0.0,0.0,1.0,0.0,0.22,0.0,1,0.0,0.0,46,1,769,0.0,0.0,211,0.0,0.0,1,0.0,1,0.0,24
9,0,0.02,0.0,0.8,1.0,0.0,0.25,0.95,1,0.0,0.0,63,1,11256,0.0,0.0,255,0.0,0.0,1,0.0,1,0.0,378
3,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.1,249,0,0,0.04,0.0,23,1.0,1.0,1,0.96,1,1.0,0
19,0,0.01,1.0,0.0,0.5,0.0,0.06,0.0,2,0.0,0.0,16,0,0,0.08,0.0,255,0.0,0.0,3,0.0,1,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4,0.0,0.02,255,1,346,0.01,0.43,107,0.0,0.0,1,0.0,7,0.0,0
15,0,0.05,0.0,0.03,1.0,0.0,0.31,0.01,1,0.0,0.03,119,1,328,0.01,1.0,103,0.0,0.0,1,0.0,2,0.0,0
7,0,0.01,1.0,0.0,0.33,0.0,0.01,0.0,3,0.0,0.0,3,0,0,0.06,0.0,255,0.0,0.0,3,0.0,1,0.0,0
0,0,0.05,0.0,0.0,1.0,0.0,0.19,0.0,1,0.0,0.08,25,0,0,0.19,0.0,121,0.0,0.0,1,0.0,1,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4,0.0,0.02,255,1,5280,0.02,0.0,63,0.0,0.0,1,0.0,4,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.01,2,0.0,0.02,255,1,27264,0.07,0.67,15,0.0,0.0,1,0.0,3,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4,0.0,0.05,255,1,660,0.07,0.36,15,0.0,0.0,1,0.0,11,0.0,0
19,0,0.01,1.0,0.0,0.5,0.0,0.11,0.0,2,0.0,0.0,28,0,0,0.12,0.0,255,0.0,0.0,3,0.0,1,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7,0.0,0.03,255,1,239,0.05,0.25,19,0.0,0.0,1,0.0,8,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11,0.0,0.06,255,1,260,0.02,0.08,51,0.0,0.0,1,0.0,26,0.0,0
11,0,0.01,0.0,0.0,1.0,0.0,0.81,0.0,56,0.0,0.0,172,0,72,0.0,0.0,212,0.0,0.0,2,0.0,56,0.0,0
0,0,0.76,0.0,0.0,1.0,0.0,0.19,0.0,1,0.0,0.03,70,1,0,0.18,0.0,94,0.0,0.7,1,0.01,1,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17,0.0,0.0,255,1,382,0.0,0.0,255,0.0,0.0,1,0.0,17,0.0,0
11,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,191,0.0,0.0,255,0,72,0.01,0.0,255,0.0,0.0,2,0.0,191,0.0,0
15,0,0.01,0.0,0.0,1.0,0.0,0.96,0.0,1,0.0,0.01,245,1,327,0.01,0.0,181,0.0,0.0,1,0.0,1,0.0,0
11,0,0.01,0.0,0.0,1.0,0.0,0.91,0.0,2,0.0,0.0,209,0,110,0.0,0.5,230,0.0,0.03,2,0.0,4,0.0,0
11,0,0.06,0.0,0.0,1.0,0.0,0.27,0.0,1,0.0,0.03,63,0,0,0.27,1.0,86,0.0,0.0,2,0.0,2,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9,0.0,0.01,255,1,3300,0.11,0.0,9,0.0,0.0,1,0.0,9,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,0.0,0.03,219,1,2251,0.12,0.43,8,0.0,0.0,1,0.0,7,0.0,0
15,0,0.02,0.0,0.0,1.0,0.0,0.68,0.0,1,0.0,0.01,174,1,339,0.0,0.0,229,0.0,0.0,1,0.0,1,0.0,36
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,0.0,0.01,255,1,406,0.0,0.5,232,0.0,0.0,1,0.0,4,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.04,255,1,167,0.03,1.0,40,0.0,0.0,1,0.0,2,0.0,0
11,0,0.03,0.0,0.0,1.0,0.0,0.04,0.0,1,0.0,0.17,12,0,0,0.04,0.67,213,0.0,0.0,2,0.0,6,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10,0.0,0.0,255,1,8584,0.0,0.07,255,0.0,0.0,1,0.0,27,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7,0.0,0.03,255,1,4306,0.14,0.0,7,0.0,0.0,1,0.0,7,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5,0.0,0.01,255,1,4898,0.03,0.0,32,0.0,0.0,1,0.0,5,0.0,0
11,0,0.01,0.02,0.0,0.99,0.0,0.99,0.0,105,0.0,0.0,253,0,112,0.0,0.02,255,0.0,0.0,2,0.0,105,0.0,0
11,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,111,0.0,0.0,255,0,136,0.0,0.01,255,0.0,0.0,2,0.0,191,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8,0.0,0.05,255,1,18376,0.12,0.0,8,0.0,0.0,1,0.0,8,0.0,0
15,0,0.02,0.0,0.0,1.0,0.0,0.61,0.0,1,0.0,0.0,110,1,366,0.01,0.0,179,0.0,0.0,1,0.0,1,0.0,13
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,0.0,0.03,255,1,841,0.02,0.4,43,0.0,0.0,1,0.0,5,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6,0.0,0.02,255,1,2125,0.01,0.29,88,0.0,0.0,1,0.0,7,0.0,0
15,0,0.14,0.0,0.0,1.0,0.0,0.55,0.01,1,0.0,0.02,132,1,339,0.02,0.0,42,0.0,0.0,1,0.0,1,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.01,1,0.0,0.01,255,1,343,0.01,0.0,82,0.0,0.0,1,0.0,1,0.0,0
11,0,0.01,0.0,0.0,1.0,0.0,0.96,0.0,124,0.0,0.0,245,0,78,0.01,0.0,255,0.0,0.0,2,0.0,124,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6,0.0,0.0,255,1,818,0.01,0.3,255,0.0,0.0,1,0.0,10,0.0,0
1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,497,0.0,0.0,255,0,4,1.0,0.0,255,0.0,0.0,2,0.0,497,0.0,0
11,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,194,0.0,0.0,255,0,69,0.0,0.0,255,0.0,0.0,2,0.0,194,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,0.0,0.01,255,1,18968,0.01,0.33,146,0.0,0.0,1,0.0,6,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7,0.0,0.02,255,1,3636,0.01,0.0,162,0.0,0.0,1,0.0,7,0.0,0
3,0,0.0,0.0,0.01,1.0,0.0,1.0,0.0,4,0.0,0.01,237,1,372,0.01,0.0,157,0.0,0.0,1,0.0,4,0.0,0
3,0,0.0,0.0,0.01,1.0,0.0,1.0,0.01,3,0.0,0.0,255,1,2631,0.0,0.0,255,0.0,0.02,1,0.02,3,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11,0.0,0.01,255,1,321,0.09,0.0,11,0.0,0.0,1,0.0,11,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13,0.0,0.02,255,1,4845,0.01,0.0,102,0.0,0.0,1,0.0,13,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8,0.0,0.0,255,1,1954,0.0,0.0,255,0.0,0.0,1,0.0,8,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,28,0.0,0.03,255,1,5095,0.01,0.08,104,0.0,0.0,1,0.0,37,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.02,255,1,1058,0.02,0.0,62,0.0,0.0,1,0.0,1,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17,0.0,0.05,255,1,1540,0.03,0.14,34,0.0,0.0,1,0.0,29,0.0,0
0,0,0.17,0.0,0.0,1.0,0.0,0.78,0.0,2,0.0,0.04,71,1,0,0.78,0.67,18,0.0,0.0,1,0.0,3,0.0,0
3,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.18,104,0,0,1.0,0.0,1,1.0,1.0,1,1.0,1,1.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,0.0,0.0,255,1,1080,0.0,0.0,255,0.0,0.0,1,0.0,3,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26,0.0,0.04,255,1,717,0.04,0.0,26,0.0,0.0,1,0.0,26,0.0,0
15,0,0.07,0.0,0.0,1.0,0.0,0.87,0.0,1,0.0,0.01,168,1,283,0.02,0.0,54,0.0,0.0,1,0.0,1,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9,0.0,0.0,255,1,765,0.01,0.0,255,0.0,0.0,1,0.0,9,0.0,0
15,0,0.14,0.0,0.0,1.0,0.0,0.82,0.0,1,0.0,0.08,25,1,279,0.05,1.0,22,0.0,0.0,1,0.0,2,0.0,3
0,0,0.14,0.0,0.0,1.0,0.0,0.03,0.01,1,0.0,0.02,92,1,0,0.03,0.0,29,0.0,0.0,1,0.0,1,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.03,255,1,16118,0.02,0.0,65,0.0,0.0,1,0.0,1,0.0,0
11,0,0.0,0.01,0.0,1.0,0.0,1.0,0.0,255,0.0,0.0,255,0,79,0.0,0.01,255,0.0,0.0,2,0.0,255,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,23,0.0,0.0,164,1,275,0.01,0.0,164,0.0,0.0,1,0.0,23,0.0,59
0,0,0.04,0.0,0.01,1.0,0.0,0.63,0.02,1,0.0,0.05,65,1,0,0.63,1.0,75,0.0,0.0,1,0.0,2,0.0,0
3,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.06,251,0,0,0.08,0.0,12,1.0,1.0,1,1.0,1,1.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,31,0.0,0.0,255,1,1249,0.0,0.0,255,0.0,0.0,1,0.0,31,0.0,0
3,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.05,251,0,0,1.0,0.0,1,1.0,1.0,1,0.45,1,1.0,0
15,0,0.09,0.0,0.0,1.0,0.0,0.59,0.0,1,0.0,0.01,168,1,328,0.02,1.0,54,0.0,0.0,1,0.0,2,0.0,1
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7,0.0,0.0,255,1,312,0.0,0.14,255,0.0,0.0,1,0.0,21,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,24,0.0,0.02,255,1,1680,0.01,0.0,164,0.0,0.0,1,0.0,24,0.0,0
0,0,0.1,0.0,0.0,1.0,0.0,0.31,0.0,1,0.0,0.0,9,1,0,0.31,0.0,29,0.0,0.0,1,0.0,1,0.0,0
